DATE,DEPTH,CTDSAL
12/05/2015,500,16.589
12/05/2015,1000,17.071
12/05/2015,1500,17.419
12/05/2015,2000,20.202
12/05/2015,2500,20.943
04/06/2015,100,16.592
04/06/2015,500,16.877
04/06/2015,1000,18.495
04/06/2015,1500,18.987
04/06/2015,2000,20.298
04/06/2015,2500,20.988
21/06/2015,100,15.712
21/06/2015,500,15.723
21/06/2015,1000,15.912
21/06/2015,1500,16.98
21/06/2015,2000,19.409
21/06/2015,2500,20.688
14/07/2015,100,15.016
14/07/2015,500,15.233
14/07/2015,1000,16.235
14/07/2015,1500,17.364
14/07/2015,2000,18.536
14/07/2015,2500,20.314
04/08/2015,100,16.389
04/08/2015,500,16.434
04/08/2015,1000,17.205
04/08/2015,1500,19.065
04/08/2015,2000,19.841
04/08/2015,2500,20.212
10/09/2015,100,14.028
10/09/2015,500,14.381
10/09/2015,1000,14.546
10/09/2015,1500,14.686
10/09/2015,2000,18.058
10/09/2015,2500,19.568
15/10/2015,0,
05/11/2015,100,16.64
05/11/2015,500,16.641
05/11/2015,1000,16.656
05/11/2015,1500,16.98
05/11/2015,2000,19.643
05/11/2015,2500,20.386
08/12/2015,100,23.228
08/12/2015,500,23.25
08/12/2015,1000,23.496
08/12/2015,1500,23.753
08/12/2015,2000,24.374
08/12/2015,2500,25.122
05/01/2016,0,
09/02/2016,0,
08/03/2016,100,20.644
08/03/2016,2640,24.197
08/03/2016,500,20.643
08/03/2016,1000,20.647
08/03/2016,1500,21.9
08/03/2016,2000,22.571
08/03/2016,2500,24.035
12/04/2016,100,17.078
12/04/2016,500,17.274
12/04/2016,1000,18.313
12/04/2016,1500,19.762
12/04/2016,2000,21.264
12/04/2016,2500,21.717
03/05/2016,100,15.188
03/05/2016,500,16.987
03/05/2016,1000,20.112
03/05/2016,1500,21.097
03/05/2016,2000,21.866
03/05/2016,2500,21.955
01/06/2016,100,13.653
01/06/2016,500,13.6
01/06/2016,1000,16.2
01/06/2016,1500,17.062
01/06/2016,2000,19.567
01/06/2016,2500,21.547
21/06/2016,0,
05/07/2016,100,13.609
05/07/2016,500,14.5
05/07/2016,1000,17.557
05/07/2016,1500,19.597
05/07/2016,2000,20.861
05/07/2016,2500,22.973
03/08/2016,100,15.978
03/08/2016,500,17.468
03/08/2016,1000,20.018
03/08/2016,1500,22.19
03/08/2016,2000,23.861
03/08/2016,2500,25.487
21/09/2016,100,14.587
21/09/2016,500,15.498
21/09/2016,1000,16.432
21/09/2016,1500,17.738
21/09/2016,2000,19.953
21/09/2016,2500,25.366
19/10/2016,100,16.328
19/10/2016,500,16.334
19/10/2016,1000,16.585
19/10/2016,1500,17.697
19/10/2016,2000,21.532
19/10/2016,2500,24.846
08/11/2016,100,15.168
08/11/2016,500,15.164
08/11/2016,1000,15.169
08/11/2016,1500,15.171
08/11/2016,2000,15.454
08/11/2016,2500,22.248
06/12/2016,100,16.519
06/12/2016,500,16.523
06/12/2016,1000,16.55
06/12/2016,1500,16.691
06/12/2016,2000,19.665
06/12/2016,2500,20.572
10/01/2017,100,21.059
10/01/2017,500,21.061
10/01/2017,1000,21.124
10/01/2017,1500,22.134
10/01/2017,2000,23.211
10/01/2017,2500,23.7
21/02/2017,0,
13/03/2017,100,16.357
13/03/2017,500,16.747
13/03/2017,1000,19.271
13/03/2017,1500,20.041
13/03/2017,2000,20.43
13/03/2017,2500,20.618
10/04/2017,100,16.821
10/04/2017,500,16.82
10/04/2017,1000,16.821
10/04/2017,1500,17.283
10/04/2017,2000,20.024
10/04/2017,2500,20.187
03/05/2017,0,
21/06/2017,100,16.098
21/06/2017,500,16.256
21/06/2017,1000,16.944
21/06/2017,1500,17.535
21/06/2017,2000,19.134
21/06/2017,2500,20.372
17/07/2017,100,16.385
17/07/2017,500,16.399
17/07/2017,1000,17.579
17/07/2017,1500,20.568
17/07/2017,2000,21.862
17/07/2017,2500,22.333
01/08/2017,100,14.938
01/08/2017,500,16.232
01/08/2017,1000,17.193
01/08/2017,1500,19.105
01/08/2017,2000,20.72
01/08/2017,2500,22.028
12/09/2017,100,20.119
12/09/2017,500,20.133
12/09/2017,1000,21.274
12/09/2017,1500,22.225
12/09/2017,2000,22.278
12/09/2017,2500,22.77
24/10/2017,100,17.988
24/10/2017,2500,22.114
24/10/2017,500,17.981
24/10/2017,1000,19.77
24/10/2017,1500,20.705
24/10/2017,2000,21.865
09/11/2017,100,18.367
09/11/2017,2500,21.461
09/11/2017,500,18.371
09/11/2017,1000,18.419
09/11/2017,1500,18.931
09/11/2017,2000,20.4
19/12/2017,100,19.538
19/12/2017,500,19.535
19/12/2017,1000,19.569
19/12/2017,1500,19.617
19/12/2017,2000,19.692
19/12/2017,2500,19.84
10/01/2018,100,19.243
10/01/2018,500,19.287
10/01/2018,1000,19.326
10/01/2018,1500,19.374
10/01/2018,2000,19.39
10/01/2018,2500,19.41
20/02/2018,100,15.382
20/02/2018,500,15.582
20/02/2018,1000,16.263
20/02/2018,1500,16.907
20/02/2018,2000,17.587
20/02/2018,2500,18.507
26/03/2018,100,13.532
26/03/2018,500,13.532
26/03/2018,1000,13.526
26/03/2018,1500,13.628
26/03/2018,2000,13.854
26/03/2018,2500,14.108
18/04/2018,100,13.301
18/04/2018,500,13.282
18/04/2018,1000,13.339
18/04/2018,1500,13.429
18/04/2018,2000,13.532
18/04/2018,2500,13.655
08/05/2018,100,13.413
08/05/2018,500,13.39
08/05/2018,1000,13.468
08/05/2018,1500,15.726
08/05/2018,2000,17.07
08/05/2018,2500,18.27
21/06/2018,100,12.424
21/06/2018,500,13.881
21/06/2018,1000,17.199
21/06/2018,1500,19.6
21/06/2018,2000,20.6
21/06/2018,2500,23.137
12/07/2018,0,
01/08/2018,100,15.453
01/08/2018,2500,24.254
01/08/2018,500,16.099
01/08/2018,1000,17.993
01/08/2018,1500,19.876
01/08/2018,2000,21.928
20/09/2018,100,18.302
20/09/2018,500,18.649
20/09/2018,1000,19.938
20/09/2018,1500,21.739
20/09/2018,2000,22.351
20/09/2018,2500,23.396
20/09/2018,1450,21.922
18/10/2018,100,20.564
18/10/2018,500,21.315
18/10/2018,1000,22.399
18/10/2018,1500,23.37
18/10/2018,2000,24.165
18/10/2018,2500,24.832
13/11/2018,100,21.114
13/11/2018,500,21.15
13/11/2018,1000,21.382
13/11/2018,1500,21.865
13/11/2018,2000,22.309
13/11/2018,2500,22.536
12/12/2018,100,17.511
12/12/2018,500,17.509
12/12/2018,1000,17.513
12/12/2018,1500,17.571
12/12/2018,2000,18.491
12/12/2018,2500,19.712
08/01/2019,0,
26/02/2019,100,18.412
26/02/2019,500,18.84
26/02/2019,1000,19.659
26/02/2019,1500,19.973
26/02/2019,2000,21.57
26/02/2019,2500,21.985
20/03/2019,100,19.549
20/03/2019,500,19.548
20/03/2019,1000,19.633
20/03/2019,1500,19.864
20/03/2019,2000,20.269
20/03/2019,2500,21.606
24/04/2019,100,16.604
24/04/2019,500,16.936
24/04/2019,1000,17.217
24/04/2019,1500,18.858
24/04/2019,2000,19.327
24/04/2019,2500,20.779
28/05/2019,100,14.823
28/05/2019,500,14.926
28/05/2019,1000,16.068
28/05/2019,1500,18.357
28/05/2019,2000,19.155
28/05/2019,2500,19.712
26/06/2019,100,14.5
26/06/2019,500,14.649
26/06/2019,1000,16.347
26/06/2019,1500,16.837
26/06/2019,2000,18.931
26/06/2019,2500,19.784
31/07/2019,100,13.879
31/07/2019,500,16.235
31/07/2019,1000,16.774
31/07/2019,1500,17.401
31/07/2019,2000,20.827
31/07/2019,2500,21.514
27/08/2019,100,
27/08/2019,500,
27/08/2019,1000,
27/08/2019,1500,
27/08/2019,2000,
27/08/2019,2500,
26/01/1999,100,17.59
26/01/1999,500,17.59
26/01/1999,1000,18.35
26/01/1999,1500,18.51
26/01/1999,2000,18.66
26/01/1999,2500,19.22
12/02/1999,100,17.51
12/02/1999,500,17.6
12/02/1999,1000,17.61
12/02/1999,1500,17.65
12/02/1999,2000,18.04
12/02/1999,2500,18.18
25/03/1999,100,11.95
25/03/1999,500,12.62
25/03/1999,1000,14.74
25/03/1999,1500,16.99
25/03/1999,2000,17.52
25/03/1999,2500,19.08
27/04/1999,100,14.92
27/04/1999,500,15.01
27/04/1999,1000,17.18
27/04/1999,1500,18.01
27/04/1999,2000,19.48
27/04/1999,2500,21.35
25/05/1999,100,11.87
25/05/1999,500,11.54
25/05/1999,1000,14.2
25/05/1999,1500,15.23
25/05/1999,2000,16.49
25/05/1999,2500,20.81
17/06/1999,100,
17/06/1999,500,
17/06/1999,1000,
17/06/1999,1500,
17/06/1999,2000,
17/06/1999,2500,
15/07/1999,100,11.77
15/07/1999,500,11.96
15/07/1999,1000,13.25
15/07/1999,1500,17.11
15/07/1999,2000,21.89
15/07/1999,2500,23.95
17/08/1999,100,12.23
17/08/1999,500,13.71
17/08/1999,1000,17.3
17/08/1999,1500,20.78
17/08/1999,2000,23.62
17/08/1999,2500,24.87
17/09/1999,100,15.42
17/09/1999,500,15.54
17/09/1999,1000,16.11
17/09/1999,1500,18.95
17/09/1999,2000,21.41
17/09/1999,2500,23.83
18/10/1999,100,18.6
18/10/1999,500,19.1
18/10/1999,1000,23.4
18/10/1999,1500,24.2
18/10/1999,2000,25.7
18/10/1999,2500,26.1
16/11/1999,100,20.73
16/11/1999,500,20.81
16/11/1999,1000,20.88
16/11/1999,1500,21.15
16/11/1999,2000,22.52
16/11/1999,2500,24.27
15/12/1999,100,21.88
15/12/1999,500,21.88
15/12/1999,1000,21.89
15/12/1999,1500,21.91
15/12/1999,2000,21.94
15/12/1999,2500,23.89
18/01/2000,100,22.32
18/01/2000,500,22.35
18/01/2000,1000,22.44
18/01/2000,1500,22.47
18/01/2000,2000,22.5
18/01/2000,2500,22.52
08/02/2000,100,21.85
08/02/2000,500,21.86
08/02/2000,1000,21.85
08/02/2000,1500,21.86
08/02/2000,2000,21.89
08/02/2000,2500,21.89
15/03/2000,100,21.39
15/03/2000,500,21.42
15/03/2000,1000,21.46
15/03/2000,1500,21.48
15/03/2000,2000,21.49
15/03/2000,2500,21.51
17/04/2000,100,15
17/04/2000,500,15.01
17/04/2000,1000,17.05
17/04/2000,1500,18.75
17/04/2000,2000,20.35
17/04/2000,2500,20.66
17/05/2000,100,11.54
17/05/2000,500,11.59
17/05/2000,1000,13.07
17/05/2000,1500,14.56
17/05/2000,2000,20.25
17/05/2000,2500,20.41
28/06/2000,100,15.37
28/06/2000,500,15.41
28/06/2000,1000,16.24
28/06/2000,1500,20.03
28/06/2000,2000,21.96
28/06/2000,2500,23.11
12/07/2000,100,17.9
12/07/2000,500,18.76
12/07/2000,1000,21.6
12/07/2000,1500,22.08
12/07/2000,2000,22.57
12/07/2000,2500,22.82
08/08/2000,100,14.04
08/08/2000,500,16.11
08/08/2000,1000,16.99
08/08/2000,1500,19.47
08/08/2000,2000,21.68
08/08/2000,2500,22.28
27/09/2000,100,15.8
27/09/2000,500,16.5
27/09/2000,1000,16.9
27/09/2000,1500,17.26
27/09/2000,2000,17.37
27/09/2000,2500,20.91
24/10/2000,100,15.96
24/10/2000,500,15.98
24/10/2000,1000,15.99
24/10/2000,1500,16.14
24/10/2000,2000,18.54
24/10/2000,2500,21.01
28/11/2000,100,20.63
28/11/2000,500,20.66
28/11/2000,1000,21.08
28/11/2000,1500,21.25
28/11/2000,2000,21.74
28/11/2000,2500,23.38
18/12/2000,100,20.52
18/12/2000,500,20.53
18/12/2000,1000,21.08
18/12/2000,1500,21.32
18/12/2000,2000,21.6
18/12/2000,2500,21.6
16/01/2001,100,19.79
16/01/2001,500,19.88
16/01/2001,1000,20.36
16/01/2001,1500,20.88
16/01/2001,2000,22.15
16/01/2001,2500,23.14
15/02/2001,100,15.19
15/02/2001,500,15.24
15/02/2001,1000,16.17
15/02/2001,1500,17.08
15/02/2001,2000,19.06
15/02/2001,2500,19.99
13/03/2001,100,17.47
13/03/2001,500,17.53
13/03/2001,1000,17.62
13/03/2001,1500,19.19
13/03/2001,2000,20.17
13/03/2001,2500,21.07
18/04/2001,100,16.18
18/04/2001,500,16.26
18/04/2001,1000,16.37
18/04/2001,1500,16.45
18/04/2001,2000,16.44
18/04/2001,2500,19.23
31/05/2001,100,14.67
31/05/2001,500,14.68
31/05/2001,1000,15.17
31/05/2001,1500,15.94
31/05/2001,2000,17.74
31/05/2001,2500,18.42
28/06/2001,100,15.79
28/06/2001,500,15.81
28/06/2001,1000,17.23
28/06/2001,1500,20.36
28/06/2001,2000,21.02
28/06/2001,2500,22.07
11/07/2001,100,15.99
11/07/2001,500,16.37
11/07/2001,1000,17.66
11/07/2001,1500,18.4
11/07/2001,2000,20.44
11/07/2001,2500,21.71
09/08/2001,100,19.15
09/08/2001,500,19.19
09/08/2001,1000,21.12
09/08/2001,1500,21.58
09/08/2001,2000,22.31
09/08/2001,2500,23.38
10/09/2001,100,15.28
10/09/2001,500,15.31
10/09/2001,1000,15.35
10/09/2001,1500,16.8
10/09/2001,2000,20.32
10/09/2001,2500,22.65
16/10/2001,100,15.87
16/10/2001,500,16.87
16/10/2001,1000,17.04
16/10/2001,1500,17.95
16/10/2001,2000,19.18
16/10/2001,2500,21.74
06/11/2001,100,17.73
06/11/2001,500,17.73
06/11/2001,1000,17.73
06/11/2001,1500,17.78
06/11/2001,2000,18.42
06/11/2001,2500,20.6
13/12/2001,100,
13/12/2001,500,
13/12/2001,1000,
13/12/2001,1500,
13/12/2001,2000,
13/12/2001,2500,
08/01/2002,100,15.75
08/01/2002,500,16.96
08/01/2002,1000,17.05
08/01/2002,1500,17.63
08/01/2002,2000,18.77
08/01/2002,2500,19.81
21/02/2002,100,
21/02/2002,500,
21/02/2002,1000,
21/02/2002,1500,
21/02/2002,2000,
21/02/2002,2500,
11/03/2002,100,19.23
11/03/2002,500,19.29
11/03/2002,1000,19.33
11/03/2002,1500,19.35
11/03/2002,2000,19.36
11/03/2002,2500,19.51
10/04/2002,100,15.13
10/04/2002,500,15.18
10/04/2002,1000,15.28
10/04/2002,1500,15.74
10/04/2002,2000,18.53
10/04/2002,2500,19.38
21/05/2002,100,11.42
21/05/2002,500,11.43
21/05/2002,1000,11.77
21/05/2002,1500,14.2
21/05/2002,2000,17.98
21/05/2002,2500,18.75
18/06/2002,100,11.75
18/06/2002,500,11.84
18/06/2002,1000,12.23
18/06/2002,1500,15.83
18/06/2002,2000,18.62
18/06/2002,2500,18.8
09/07/2002,100,
09/07/2002,500,19.04
09/07/2002,1000,21.24
09/07/2002,1500,22.39
09/07/2002,2000,22.85
09/07/2002,2500,25.12
20/08/2002,100,13.71
20/08/2002,500,14.83
20/08/2002,1000,16.15
20/08/2002,1500,18.04
20/08/2002,2000,21.36
20/08/2002,2500,23.34
17/09/2002,100,13.53
17/09/2002,500,13.61
17/09/2002,1000,13.95
17/09/2002,1500,14
17/09/2002,2000,21.08
17/09/2002,2500,23.17
15/10/2002,100,15.67
15/10/2002,500,15.72
15/10/2002,1000,16.61
15/10/2002,1500,19.4
15/10/2002,2000,21.42
15/10/2002,2500,22.01
19/11/2002,100,16.91
19/11/2002,500,16.94
19/11/2002,1000,16.96
19/11/2002,1500,16.97
19/11/2002,2000,19.62
19/11/2002,2500,21.82
17/12/2002,100,16.68
17/12/2002,500,16.7
17/12/2002,1000,16.71
17/12/2002,1500,16.72
17/12/2002,2000,16.73
17/12/2002,2500,16.76
23/01/2003,100,18.14
23/01/2003,500,20.39
23/01/2003,1000,23.24
23/01/2003,1500,23.83
23/01/2003,2000,24.41
23/01/2003,2500,24.75
18/02/2003,100,19.38
18/02/2003,500,19.43
18/02/2003,1000,20.06
18/02/2003,1500,22.15
18/02/2003,2000,22.88
18/02/2003,2500,24.73
11/03/2003,100,13.83
11/03/2003,500,14.27
11/03/2003,1000,14.68
11/03/2003,1500,15.1
11/03/2003,2000,18.71
11/03/2003,2500,22.9
24/04/2003,100,15.06
24/04/2003,500,15.14
24/04/2003,1000,16.47
24/04/2003,1500,17.18
24/04/2003,2000,22.42
24/04/2003,2500,22.56
13/05/2003,100,15.42
13/05/2003,500,15.46
13/05/2003,1000,16.37
13/05/2003,1500,17.76
13/05/2003,2000,21.31
13/05/2003,2500,21.88
17/06/2003,100,15.23
17/06/2003,500,15.28
17/06/2003,1000,17.81
17/06/2003,1500,20.31
17/06/2003,2000,22.52
17/06/2003,2500,23.99
15/07/2003,100,17.76
15/07/2003,500,18.53
15/07/2003,1000,19.8
15/07/2003,1500,24.03
15/07/2003,2000,24.99
15/07/2003,2500,25.04
13/08/2003,100,15.48
13/08/2003,500,16.46
13/08/2003,1000,17.94
13/08/2003,1500,18.96
13/08/2003,2000,23.29
13/08/2003,2500,24.53
08/09/2003,100,16.4
08/09/2003,500,16.62
08/09/2003,1000,19.26
08/09/2003,1500,22.15
08/09/2003,2000,23.24
08/09/2003,2500,23.98
14/10/2003,100,18.03
14/10/2003,500,18.06
14/10/2003,1000,18.08
14/10/2003,1500,18.82
14/10/2003,2000,22.22
14/10/2003,2500,22.74
12/11/2003,100,19.56
12/11/2003,500,19.58
12/11/2003,1000,19.6
12/11/2003,1500,20.11
12/11/2003,2000,21.71
12/11/2003,2500,22.96
04/12/2003,100,18.52
04/12/2003,500,18.6
04/12/2003,1000,19.1
04/12/2003,1500,19.56
04/12/2003,2000,19.94
04/12/2003,2500,21.99
20/01/2004,100,19.82
20/01/2004,500,19.86
20/01/2004,1000,19.89
20/01/2004,1500,20.16
20/01/2004,2000,20.69
20/01/2004,2500,21.43
18/02/2004,100,18.51
18/02/2004,500,18.53
18/02/2004,1000,18.55
18/02/2004,1500,18.78
18/02/2004,2000,19.99
18/02/2004,2500,20.44
16/03/2004,100,17.92
16/03/2004,500,17.94
16/03/2004,1000,18.08
16/03/2004,1500,18.49
16/03/2004,2000,20
16/03/2004,2500,20.26
15/04/2004,100,11.66
15/04/2004,500,13.17
15/04/2004,1000,16.18
15/04/2004,1500,16.83
15/04/2004,2000,16.97
15/04/2004,2500,18.68
11/05/2004,100,12.72
11/05/2004,500,12.92
11/05/2004,1000,14.48
11/05/2004,1500,14.99
11/05/2004,2000,16.62
11/05/2004,2500,18.06
21/06/2004,100,15.33
21/06/2004,500,15.39
21/06/2004,1000,18.1
21/06/2004,1500,20.28
21/06/2004,2000,20.9
21/06/2004,2500,22.11
13/07/2004,100,17.55
13/07/2004,500,17.56
13/07/2004,1000,19.51
13/07/2004,1500,21.01
13/07/2004,2000,22.04
13/07/2004,2500,22.3
10/08/2004,100,17.11
10/08/2004,500,17.18
10/08/2004,1000,17.72
10/08/2004,1500,18.83
10/08/2004,2000,21.91
10/08/2004,2500,22.48
13/09/2004,100,20.63
13/09/2004,500,20.74
13/09/2004,1000,20.93
13/09/2004,1500,21.06
13/09/2004,2000,21.96
13/09/2004,2500,22.13
13/10/2004,100,21.25
13/10/2004,500,21.56
13/10/2004,1000,24.05
13/10/2004,1500,24.31
13/10/2004,2000,24.34
13/10/2004,2500,24.46
09/11/2004,100,18.33
09/11/2004,500,19.07
09/11/2004,1000,19.7
09/11/2004,1500,20.52
09/11/2004,2000,21.14
09/11/2004,2500,22.76
15/12/2004,100,19.39
15/12/2004,500,19.42
15/12/2004,1000,19.45
15/12/2004,1500,19.47
15/12/2004,2000,19.52
15/12/2004,2500,20.46
18/01/2005,100,20.37
18/01/2005,500,20.38
18/01/2005,1000,20.41
18/01/2005,1500,23.39
18/01/2005,2000,24.77
18/01/2005,2500,24.92
22/02/2005,100,16.39
22/02/2005,500,16.43
22/02/2005,1000,16.48
22/02/2005,1500,16.84
22/02/2005,2000,19.85
22/02/2005,2500,20.77
29/03/2005,100,16.1
29/03/2005,500,16.17
29/03/2005,1000,15.23
29/03/2005,1500,16.26
29/03/2005,2000,16.35
29/03/2005,2500,19.28
26/04/2005,100,15.61
26/04/2005,500,15.61
26/04/2005,1000,15.62
26/04/2005,1500,15.62
26/04/2005,2000,18.61
26/04/2005,2500,20.45
20/05/2005,100,13.95
20/05/2005,500,14.16
20/05/2005,1000,19.47
20/05/2005,1500,21.19
20/05/2005,2000,22.28
20/05/2005,2500,24.43
21/06/2005,100,15.4
21/06/2005,500,15.66
21/06/2005,1000,18.9
21/06/2005,1500,22.53
21/06/2005,2000,24.43
21/06/2005,2500,25.66
28/07/2005,100,13.72
28/07/2005,500,14.14
28/07/2005,1000,16.63
28/07/2005,1500,21.78
28/07/2005,2000,24.49
28/07/2005,2500,24.72
11/08/2005,100,15.47
11/08/2005,500,15.48
11/08/2005,1000,16.51
11/08/2005,1500,21.28
11/08/2005,2000,23.67
11/08/2005,2500,24.54
14/09/2005,100,14.97
14/09/2005,500,15.27
14/09/2005,1000,16.51
14/09/2005,1500,17.97
14/09/2005,2000,20.92
14/09/2005,2500,23.25
26/10/2005,100,16.7
26/10/2005,500,16.72
26/10/2005,1000,17.4
26/10/2005,1500,18.13
26/10/2005,2000,19.73
26/10/2005,2500,22.32
15/11/2005,100,20.08
15/11/2005,500,20.22
15/11/2005,1000,21.21
15/11/2005,1500,22.36
15/11/2005,2000,23.7
15/11/2005,2500,24.34
13/12/2005,100,17.91
13/12/2005,500,19.51
13/12/2005,1000,20.64
13/12/2005,1500,20.91
13/12/2005,2000,22.22
13/12/2005,2500,25.03
17/01/2006,100,19.89
17/01/2006,500,19.91
17/01/2006,1000,20
17/01/2006,1500,20.59
17/01/2006,2000,21.1
17/01/2006,2500,22.05
14/02/2006,100,16.53
14/02/2006,500,16.72
14/02/2006,1000,17.25
14/02/2006,1500,18.4
14/02/2006,2000,19.28
14/02/2006,2500,19.79
14/03/2006,100,17.29
14/03/2006,500,17.36
14/03/2006,1000,17.72
14/03/2006,1500,17.83
14/03/2006,2000,17.85
14/03/2006,2500,19.02
21/04/2006,100,16.57
21/04/2006,500,16.97
21/04/2006,1000,19.84
21/04/2006,1500,22.2
21/04/2006,2000,24.05
21/04/2006,2500,25.9
17/05/2006,100,12.65
17/05/2006,500,14.19
17/05/2006,1000,16.96
17/05/2006,1500,17.16
17/05/2006,2000,20.27
17/05/2006,2500,25.44
21/06/2006,100,16.36
21/06/2006,500,16.38
21/06/2006,1000,17.95
21/06/2006,1500,21.33
21/06/2006,2000,23.87
21/06/2006,2500,25.44
27/07/2006,100,12.5
27/07/2006,500,12.6
27/07/2006,1000,17.6
27/07/2006,1500,21.8
27/07/2006,2000,24
27/07/2006,2500,24
17/08/2006,100,16.85
17/08/2006,500,17.05
17/08/2006,1000,18.78
17/08/2006,1500,21.34
17/08/2006,2000,23.82
17/08/2006,2500,24.3
20/09/2006,100,20.08
20/09/2006,500,20.6
20/09/2006,1000,21.26
20/09/2006,1500,21.65
20/09/2006,2000,24.47
20/09/2006,2500,24.88
11/10/2006,100,20.14
11/10/2006,500,20.13
11/10/2006,1000,20.26
11/10/2006,1500,21.05
11/10/2006,2000,23.17
11/10/2006,2500,23.81
14/11/2006,100,20.51
14/11/2006,500,20.53
14/11/2006,1000,20.53
14/11/2006,1500,20.55
14/11/2006,2000,21.06
14/11/2006,2500,22.73
12/12/2006,100,22.46
12/12/2006,500,22.47
12/12/2006,1000,22.59
12/12/2006,1500,22.64
12/12/2006,2000,22.91
12/12/2006,2500,23
22/02/2007,100,18.42
22/02/2007,500,19.59
22/02/2007,1000,19.81
22/02/2007,1500,20.85
22/02/2007,2000,21.27
22/02/2007,2500,21.36
15/03/2007,100,13.16
15/03/2007,500,13.31
15/03/2007,1000,15
15/03/2007,1500,16.43
15/03/2007,2000,18.02
15/03/2007,2500,19.08
05/04/2007,100,15.5
05/04/2007,500,15.56
05/04/2007,1000,15.51
05/04/2007,1500,15.56
05/04/2007,2000,19.73
05/04/2007,2500,21.06
04/05/2007,100,15.27
04/05/2007,500,15.51
04/05/2007,1000,15.95
04/05/2007,1500,16.87
04/05/2007,2000,19.68
04/05/2007,2500,20.4
14/05/2007,100,15.61
14/05/2007,500,15.62
14/05/2007,1000,15.94
14/05/2007,1500,17.32
14/05/2007,2000,19.56
14/05/2007,2500,20.31
14/06/2007,100,15.28
14/06/2007,500,15.26
14/06/2007,1000,15.29
14/06/2007,1500,16.06
14/06/2007,2000,17.41
14/06/2007,2500,19.66
12/07/2007,100,14.4
12/07/2007,500,14.5
12/07/2007,1000,16.3
12/07/2007,1500,18.3
12/07/2007,2000,19.5
12/07/2007,2500,19.7
16/08/2007,100,16.78
16/08/2007,500,17.1
16/08/2007,1000,19.76
16/08/2007,1500,20.62
16/08/2007,2000,21.12
16/08/2007,2500,21.41
12/09/2007,100,15.66
12/09/2007,500,15.72
12/09/2007,1000,15.79
12/09/2007,1500,16.01
12/09/2007,2000,19.92
12/09/2007,2500,20.98
16/10/2007,100,17.78
16/10/2007,500,17.81
16/10/2007,1000,17.84
16/10/2007,1500,18.63
16/10/2007,2000,19.83
16/10/2007,2500,20.55
13/11/2007,100,16.69
13/11/2007,500,16.72
13/11/2007,1000,16.87
13/11/2007,1500,17.37
13/11/2007,2000,18.02
13/11/2007,2500,19.27
11/12/2007,100,17.98
11/12/2007,500,18
11/12/2007,1000,18.04
11/12/2007,1500,18.24
11/12/2007,2000,18.5
11/12/2007,2500,18.97
17/01/2008,100,17.85
17/01/2008,500,17.87
17/01/2008,1000,17.9
17/01/2008,1500,17.9
17/01/2008,2000,17.9
17/01/2008,2500,17.9
19/02/2008,100,17.39
19/02/2008,500,17.59
19/02/2008,1000,18.7
19/02/2008,1500,18.78
19/02/2008,2000,22.76
19/02/2008,2500,23.15
01/03/2008,0,
16/04/2008,100,11.34
16/04/2008,500,13.62
16/04/2008,1000,17.15
16/04/2008,1500,18.61
16/04/2008,2000,19.78
16/04/2008,2500,20.69
20/05/2008,100,11.47
20/05/2008,500,11.5
20/05/2008,1000,11.5
20/05/2008,1500,13.71
20/05/2008,2000,19.56
20/05/2008,2500,20.2
24/06/2008,100,12.4
24/06/2008,500,13.9
24/06/2008,1000,16.97
24/06/2008,1500,18.97
24/06/2008,2000,20.85
24/06/2008,2500,21.38
09/07/2008,100,17.35
09/07/2008,500,17.75
09/07/2008,1000,20.59
09/07/2008,1500,21.75
09/07/2008,2000,22.93
09/07/2008,2500,23.64
19/08/2008,100,16.12
19/08/2008,500,17.02
19/08/2008,1000,19.19
19/08/2008,1500,20.81
19/08/2008,2000,22.79
19/08/2008,2500,23.39
15/09/2008,100,18.44
15/09/2008,500,18.46
15/09/2008,1000,18.97
15/09/2008,1500,19.06
15/09/2008,2000,19.72
15/09/2008,2500,22.95
16/09/2008,100,17.92
16/09/2008,500,18.06
16/09/2008,1000,18.62
16/09/2008,1500,18.64
16/09/2008,2000,20.63
16/09/2008,2500,22.79
17/09/2008,100,17.73
17/09/2008,500,18.2
17/09/2008,1000,18.76
17/09/2008,1500,19
17/09/2008,2000,21.28
17/09/2008,2500,23.27
18/09/2008,100,17.36
18/09/2008,500,18.2
18/09/2008,1000,18.86
18/09/2008,1500,19.11
18/09/2008,2000,20.65
18/09/2008,2500,23.3
27/10/2008,100,21.23
27/10/2008,500,21.25
27/10/2008,1000,21.98
27/10/2008,1500,22.41
27/10/2008,2000,23.6
27/10/2008,2500,24.04
17/11/2008,100,20.7
17/11/2008,500,20.71
17/11/2008,1000,20.85
17/11/2008,1500,22.69
17/11/2008,2000,23.87
17/11/2008,2500,23.97
08/12/2008,100,20.54
08/12/2008,500,20.61
08/12/2008,1000,20.72
08/12/2008,1500,20.9
08/12/2008,2000,21.84
08/12/2008,2500,22.58
29/10/2019,100,19.475
29/10/2019,500,19.476
29/10/2019,1000,19.521
29/10/2019,1500,21.356
29/10/2019,2000,22.393
29/10/2019,2500,23.337
19/11/2019,100,
19/11/2019,500,
19/11/2019,1000,
19/11/2019,1500,
19/11/2019,2000,
19/11/2019,2500,
10/12/2019,100,
10/12/2019,500,
10/12/2019,1000,
10/12/2019,1500,
